,0,1,2,3,4,average
0,0.8159722089767456,0.7048611044883728,0.7326388955116272,0.8090277910232544,0.7395833134651184,0.7604166626930237
1,0.5257353186607361,0.35661765933036804,0.5625,0.5147058963775635,0.5257353186607361,0.49705883860588074
2,0.53125,0.4791666567325592,0.4479166567325592,0.5486111044883728,0.5833333134651184,0.518055546283722
3,0.8479729890823364,0.8885135054588318,0.9797297120094299,0.9594594836235046,0.8918918967247009,0.9135135173797607
4,0.7905405163764954,0.7905405163764954,0.8006756901741028,0.8648648858070374,0.8445945978164673,0.8182432413101196
5,0.7152777910232544,0.7291666865348816,0.7256944179534912,0.8090277910232544,0.7465277910232544,0.7451388955116272
6,0.6284722089767456,0.7604166865348816,0.8576388955116272,0.7638888955116272,0.8541666865348816,0.7729166746139526
7,0.5888158082962036,0.7105262875556946,0.8881579041481018,0.8618420958518982,0.9539473652839661,0.8006578922271729
8,0.6736111044883728,0.6909722089767456,0.8854166865348816,0.8576388955116272,0.8229166865348816,0.7861111164093018
